,Date&Time,LocalPressure[hPa],QualityInfrom,HomogeneousNumber
5408,2016/8/13 9:00:00,1007.0,8,1
5409,2016/8/13 10:00:00,1006.4,8,1
5410,2016/8/13 11:00:00,1006.0,8,1
5411,2016/8/13 12:00:00,1005.3,8,1
5412,2016/8/13 13:00:00,1004.7,8,1
5413,2016/8/13 14:00:00,1004.1,8,1
5414,2016/8/13 15:00:00,1003.8,8,1
5415,2016/8/13 16:00:00,1003.8,8,1
5416,2016/8/13 17:00:00,1003.9,8,1
5417,2016/8/13 18:00:00,1004.7,8,1
5418,2016/8/13 19:00:00,1005.6,8,1
5419,2016/8/13 20:00:00,1006.3,8,1
5420,2016/8/13 21:00:00,1006.5,8,1
5421,2016/8/13 22:00:00,1006.1,8,1
5422,2016/8/13 23:00:00,1005.9,8,1
5423,2016/8/14 00:00:00,1005.7,8,1
5424,2016/8/14 1:00:00,1005.2,8,1
5425,2016/8/14 2:00:00,1004.9,8,1
5426,2016/8/14 3:00:00,1004.4,8,1
5427,2016/8/14 4:00:00,1004.7,8,1
5428,2016/8/14 5:00:00,1004.6,8,1
5429,2016/8/14 6:00:00,1004.9,8,1
5430,2016/8/14 7:00:00,1004.9,8,1
5431,2016/8/14 8:00:00,1004.6,8,1
5432,2016/8/14 9:00:00,1004.7,8,1
5433,2016/8/14 10:00:00,1004.5,8,1
5434,2016/8/14 11:00:00,1003.7,8,1
5435,2016/8/14 12:00:00,1002.9,8,1
5436,2016/8/14 13:00:00,1002.0,8,1
5437,2016/8/14 14:00:00,1001.6,8,1
5438,2016/8/14 15:00:00,1001.3,8,1
5439,2016/8/14 16:00:00,1000.7,8,1
5440,2016/8/14 17:00:00,1000.3,8,1
5441,2016/8/14 18:00:00,1000.9,8,1
5442,2016/8/14 19:00:00,1001.5,8,1
5443,2016/8/14 20:00:00,1002.3,8,1
5444,2016/8/14 21:00:00,1002.8,8,1
5445,2016/8/14 22:00:00,1002.8,8,1
5446,2016/8/14 23:00:00,1002.3,8,1
5447,2016/8/15 00:00:00,1001.5,8,1
5448,2016/8/15 1:00:00,1001.1,8,1
5449,2016/8/15 2:00:00,1000.8,8,1
5450,2016/8/15 3:00:00,1000.4,8,1
5451,2016/8/15 4:00:00,1000.4,8,1
5452,2016/8/15 5:00:00,1000.8,8,1
5453,2016/8/15 6:00:00,1000.9,8,1
5454,2016/8/15 7:00:00,1001.1,8,1
5455,2016/8/15 8:00:00,1001.3,8,1
5456,2016/8/15 9:00:00,1001.5,8,1
5457,2016/8/15 10:00:00,1001.1,8,1
5458,2016/8/15 11:00:00,1001.0,8,1
5459,2016/8/15 12:00:00,1000.7,8,1
5460,2016/8/15 13:00:00,999.8,8,1
5461,2016/8/15 14:00:00,999.7,8,1
5462,2016/8/15 15:00:00,999.7,8,1
5463,2016/8/15 16:00:00,999.5,8,1
5464,2016/8/15 17:00:00,998.8,8,1
5465,2016/8/15 18:00:00,1000.1,8,1
5466,2016/8/15 19:00:00,1000.9,8,1
5467,2016/8/15 20:00:00,1001.5,8,1
5468,2016/8/15 21:00:00,1001.8,8,1
5469,2016/8/15 22:00:00,1002.2,8,1
5470,2016/8/15 23:00:00,1002.2,8,1
5471,2016/8/16 00:00:00,1002.1,8,1
5472,2016/8/16 1:00:00,1001.8,8,1
5473,2016/8/16 2:00:00,1001.4,8,1
5474,2016/8/16 3:00:00,1001.5,8,1
5475,2016/8/16 4:00:00,1001.7,8,1
5476,2016/8/16 5:00:00,1002.1,8,1
5477,2016/8/16 6:00:00,1002.0,8,1
5478,2016/8/16 7:00:00,1002.2,8,1
5479,2016/8/16 8:00:00,1002.1,8,1
5480,2016/8/16 9:00:00,1002.1,8,1
5481,2016/8/16 10:00:00,1001.7,8,1
5482,2016/8/16 11:00:00,1000.9,8,1
5483,2016/8/16 12:00:00,1000.2,8,1
5484,2016/8/16 13:00:00,999.3,8,1
5485,2016/8/16 14:00:00,998.7,8,1
5486,2016/8/16 15:00:00,998.5,8,1
5487,2016/8/16 16:00:00,998.8,8,1
5488,2016/8/16 17:00:00,998.4,8,1
5489,2016/8/16 18:00:00,997.8,8,1
5490,2016/8/16 19:00:00,997.5,8,1
5491,2016/8/16 20:00:00,996.7,8,1
5492,2016/8/16 21:00:00,996.0,8,1
5493,2016/8/16 22:00:00,994.7,8,1
5494,2016/8/16 23:00:00,992.9,8,1
5495,2016/8/17 00:00:00,991.6,8,1
5496,2016/8/17 1:00:00,990.1,8,1
5497,2016/8/17 2:00:00,989.7,8,1
5498,2016/8/17 3:00:00,989.8,8,1
5499,2016/8/17 4:00:00,990.4,8,1
5500,2016/8/17 5:00:00,991.5,8,1
5501,2016/8/17 6:00:00,992.5,8,1
5502,2016/8/17 7:00:00,992.8,8,1
5503,2016/8/17 8:00:00,993.1,8,1
5504,2016/8/17 9:00:00,994.2,8,1
5505,2016/8/17 10:00:00,994.7,8,1
5506,2016/8/17 11:00:00,995.1,8,1
5507,2016/8/17 12:00:00,995.4,8,1
5508,2016/8/17 13:00:00,995.7,8,1
5509,2016/8/17 14:00:00,996.0,8,1
5510,2016/8/17 15:00:00,996.4,8,1
5511,2016/8/17 16:00:00,997.1,8,1
5512,2016/8/17 17:00:00,997.7,8,1
5513,2016/8/17 18:00:00,998.0,8,1
5514,2016/8/17 19:00:00,998.9,8,1
5515,2016/8/17 20:00:00,1000.5,8,1
5516,2016/8/17 21:00:00,1001.2,8,1
5517,2016/8/17 22:00:00,1001.0,8,1
5518,2016/8/17 23:00:00,1001.4,8,1
5519,2016/8/18 00:00:00,1001.3,8,1
5520,2016/8/18 1:00:00,1001.8,8,1
5521,2016/8/18 2:00:00,1001.3,8,1
5522,2016/8/18 3:00:00,1001.9,8,1
5523,2016/8/18 4:00:00,1002.5,8,1
5524,2016/8/18 5:00:00,1002.8,8,1
5525,2016/8/18 6:00:00,1003.2,8,1
5526,2016/8/18 7:00:00,1003.0,8,1
5527,2016/8/18 8:00:00,1003.6,8,1
5528,2016/8/18 9:00:00,1003.5,8,1
5529,2016/8/18 10:00:00,1003.3,8,1
5530,2016/8/18 11:00:00,1003.2,8,1
5531,2016/8/18 12:00:00,1002.7,8,1
5532,2016/8/18 13:00:00,1002.8,8,1
5533,2016/8/18 14:00:00,1003.3,8,1
5534,2016/8/18 15:00:00,1003.7,8,1
5535,2016/8/18 16:00:00,1004.3,8,1
5536,2016/8/18 17:00:00,1003.8,8,1
5537,2016/8/18 18:00:00,1003.9,8,1
5538,2016/8/18 19:00:00,1004.6,8,1
5539,2016/8/18 20:00:00,1005.4,8,1
5540,2016/8/18 21:00:00,1005.1,8,1
5541,2016/8/18 22:00:00,1005.2,8,1
5542,2016/8/18 23:00:00,1005.3,8,1
5543,2016/8/19 00:00:00,1005.4,8,1
5544,2016/8/19 1:00:00,1005.2,8,1
5545,2016/8/19 2:00:00,1004.9,8,1
5546,2016/8/19 3:00:00,1004.8,8,1
5547,2016/8/19 4:00:00,1005.1,8,1
5548,2016/8/19 5:00:00,1005.5,8,1
5549,2016/8/19 6:00:00,1005.8,8,1
5550,2016/8/19 7:00:00,1005.6,8,1
5551,2016/8/19 8:00:00,1005.8,8,1
5552,2016/8/19 9:00:00,1005.9,8,1
5553,2016/8/19 10:00:00,1005.8,8,1
5554,2016/8/19 11:00:00,1005.4,8,1
5555,2016/8/19 12:00:00,1004.9,8,1
5556,2016/8/19 13:00:00,1004.7,8,1
5557,2016/8/19 14:00:00,1004.2,8,1
5558,2016/8/19 15:00:00,1003.9,8,1
5559,2016/8/19 16:00:00,1004.0,8,1
5560,2016/8/19 17:00:00,1004.4,8,1
5561,2016/8/19 18:00:00,1004.4,8,1
5562,2016/8/19 19:00:00,1004.8,8,1
5563,2016/8/19 20:00:00,1005.5,8,1
5564,2016/8/19 21:00:00,1005.6,8,1
5565,2016/8/19 22:00:00,1005.6,8,1
5566,2016/8/19 23:00:00,1005.3,8,1
5567,2016/8/20 00:00:00,1005.0,8,1
5568,2016/8/20 1:00:00,1004.7,8,1
5569,2016/8/20 2:00:00,1004.3,8,1
5570,2016/8/20 3:00:00,1003.9,8,1
5571,2016/8/20 4:00:00,1003.5,8,1
5572,2016/8/20 5:00:00,1003.6,8,1
5573,2016/8/20 6:00:00,1003.7,8,1
5574,2016/8/20 7:00:00,1003.6,8,1
5575,2016/8/20 8:00:00,1003.5,8,1
5576,2016/8/20 9:00:00,1003.3,8,1
5577,2016/8/20 10:00:00,1003.0,8,1
5578,2016/8/20 11:00:00,1003.1,8,1
5579,2016/8/20 12:00:00,1002.6,8,1
5580,2016/8/20 13:00:00,1002.4,8,1
5581,2016/8/20 14:00:00,1002.2,8,1
5582,2016/8/20 15:00:00,1002.0,8,1
5583,2016/8/20 16:00:00,1002.3,8,1
5584,2016/8/20 17:00:00,1002.3,8,1
5585,2016/8/20 18:00:00,1002.5,8,1
5586,2016/8/20 19:00:00,1002.4,8,1
5587,2016/8/20 20:00:00,1002.6,8,1
5588,2016/8/20 21:00:00,1002.7,8,1
5589,2016/8/20 22:00:00,1002.5,8,1
5590,2016/8/20 23:00:00,1002.3,8,1
5591,2016/8/21 00:00:00,1002.1,8,1
5592,2016/8/21 1:00:00,1001.8,8,1
5593,2016/8/21 2:00:00,1001.7,8,1
5594,2016/8/21 3:00:00,1001.9,8,1
5595,2016/8/21 4:00:00,1002.1,8,1
5596,2016/8/21 5:00:00,1002.8,8,1
5597,2016/8/21 6:00:00,1003.2,8,1
5598,2016/8/21 7:00:00,1003.5,8,1
5599,2016/8/21 8:00:00,1003.6,8,1
5600,2016/8/21 9:00:00,1003.6,8,1
5601,2016/8/21 10:00:00,1003.8,8,1
5602,2016/8/21 11:00:00,1003.6,8,1
5603,2016/8/21 12:00:00,1003.3,8,1
5604,2016/8/21 13:00:00,1003.3,8,1
5605,2016/8/21 14:00:00,1003.3,8,1
5606,2016/8/21 15:00:00,1003.3,8,1
5607,2016/8/21 16:00:00,1003.5,8,1
5608,2016/8/21 17:00:00,1003.4,8,1
5609,2016/8/21 18:00:00,1003.7,8,1
5610,2016/8/21 19:00:00,1004.0,8,1
5611,2016/8/21 20:00:00,1004.4,8,1
5612,2016/8/21 21:00:00,1004.8,8,1
5613,2016/8/21 22:00:00,1004.6,8,1
5614,2016/8/21 23:00:00,1004.3,8,1
5615,2016/8/22 00:00:00,1003.9,8,1
5616,2016/8/22 1:00:00,1003.2,8,1
5617,2016/8/22 2:00:00,1003.3,8,1
5618,2016/8/22 3:00:00,1002.9,8,1
5619,2016/8/22 4:00:00,1002.5,8,1
5620,2016/8/22 5:00:00,1002.0,8,1
5621,2016/8/22 6:00:00,1002.6,8,1
5622,2016/8/22 7:00:00,1001.7,8,1
5623,2016/8/22 8:00:00,1000.8,8,1
5624,2016/8/22 9:00:00,998.9,8,1
5625,2016/8/22 10:00:00,996.1,8,1
5626,2016/8/22 11:00:00,993.9,8,1
5627,2016/8/22 12:00:00,990.1,8,1
5628,2016/8/22 13:00:00,986.0,8,1
5629,2016/8/22 14:00:00,981.4,8,1
5630,2016/8/22 15:00:00,983.9,8,1
5631,2016/8/22 16:00:00,990.2,8,1
5632,2016/8/22 17:00:00,993.5,8,1
5633,2016/8/22 18:00:00,995.5,8,1
5634,2016/8/22 19:00:00,996.6,8,1
5635,2016/8/22 20:00:00,997.6,8,1
5636,2016/8/22 21:00:00,997.7,8,1
5637,2016/8/22 22:00:00,998.3,8,1
5638,2016/8/22 23:00:00,998.6,8,1
5639,2016/8/23 00:00:00,998.7,8,1
5640,2016/8/23 1:00:00,998.8,8,1
5641,2016/8/23 2:00:00,999.2,8,1
5642,2016/8/23 3:00:00,999.9,8,1
5643,2016/8/23 4:00:00,1000.1,8,1
5644,2016/8/23 5:00:00,1000.6,8,1
5645,2016/8/23 6:00:00,1001.7,8,1
5646,2016/8/23 7:00:00,1001.9,8,1
5647,2016/8/23 8:00:00,1002.2,8,1
5648,2016/8/23 9:00:00,1003.1,8,1
5649,2016/8/23 10:00:00,1003.3,8,1
5650,2016/8/23 11:00:00,1003.0,8,1
5651,2016/8/23 12:00:00,1002.6,8,1
5652,2016/8/23 13:00:00,1002.3,8,1
5653,2016/8/23 14:00:00,1002.0,8,1
5654,2016/8/23 15:00:00,1001.9,8,1
5655,2016/8/23 16:00:00,1002.0,8,1
5656,2016/8/23 17:00:00,1002.0,8,1
5657,2016/8/23 18:00:00,1002.9,8,1
5658,2016/8/23 19:00:00,1003.2,8,1
5659,2016/8/23 20:00:00,1004.2,8,1
5660,2016/8/23 21:00:00,1005.0,8,1
5661,2016/8/23 22:00:00,1005.2,8,1
5662,2016/8/23 23:00:00,1005.4,8,1
5663,2016/8/24 00:00:00,1005.1,8,1
5664,2016/8/24 1:00:00,1004.4,8,1
5665,2016/8/24 2:00:00,1004.3,8,1
5666,2016/8/24 3:00:00,1005.1,8,1
5667,2016/8/24 4:00:00,1005.2,8,1
5668,2016/8/24 5:00:00,1005.8,8,1
5669,2016/8/24 6:00:00,1006.1,8,1
5670,2016/8/24 7:00:00,1006.7,8,1
5671,2016/8/24 8:00:00,1007.0,8,1
5672,2016/8/24 9:00:00,1006.9,8,1
5673,2016/8/24 10:00:00,1006.8,8,1
5674,2016/8/24 11:00:00,1006.2,8,1
5675,2016/8/24 12:00:00,1005.7,8,1
5676,2016/8/24 13:00:00,1005.5,8,1
5677,2016/8/24 14:00:00,1005.2,8,1
5678,2016/8/24 15:00:00,1005.3,8,1
5679,2016/8/24 16:00:00,1005.2,8,1
5680,2016/8/24 17:00:00,1005.2,8,1
5681,2016/8/24 18:00:00,1005.3,8,1
5682,2016/8/24 19:00:00,1006.1,8,1
5683,2016/8/24 20:00:00,1007.1,8,1
5684,2016/8/24 21:00:00,1007.2,8,1
5685,2016/8/24 22:00:00,1007.5,8,1
5686,2016/8/24 23:00:00,1007.4,8,1
5687,2016/8/25 00:00:00,1006.9,8,1
5688,2016/8/25 1:00:00,1006.4,8,1
5689,2016/8/25 2:00:00,1006.4,8,1
5690,2016/8/25 3:00:00,1006.8,8,1
5691,2016/8/25 4:00:00,1006.6,8,1
5692,2016/8/25 5:00:00,1006.5,8,1
5693,2016/8/25 6:00:00,1006.8,8,1
5694,2016/8/25 7:00:00,1006.6,8,1
5695,2016/8/25 8:00:00,1006.9,8,1
5696,2016/8/25 9:00:00,1006.9,8,1
5697,2016/8/25 10:00:00,1006.8,8,1
5698,2016/8/25 11:00:00,1006.3,8,1
5699,2016/8/25 12:00:00,1005.8,8,1
5700,2016/8/25 13:00:00,1005.2,8,1
5701,2016/8/25 14:00:00,1004.4,8,1
5702,2016/8/25 15:00:00,1004.1,8,1
5703,2016/8/25 16:00:00,1004.0,8,1
5704,2016/8/25 17:00:00,1004.0,8,1
5705,2016/8/25 18:00:00,1004.1,8,1
5706,2016/8/25 19:00:00,1004.4,8,1
5707,2016/8/25 20:00:00,1005.4,8,1
5708,2016/8/25 21:00:00,1005.3,8,1
5709,2016/8/25 22:00:00,1005.2,8,1
5710,2016/8/25 23:00:00,1005.0,8,1
5711,2016/8/26 00:00:00,1004.8,8,1
5712,2016/8/26 1:00:00,1003.6,8,1
5713,2016/8/26 2:00:00,1003.5,8,1
5714,2016/8/26 3:00:00,1003.4,8,1
5715,2016/8/26 4:00:00,1003.5,8,1
5716,2016/8/26 5:00:00,1003.6,8,1
5717,2016/8/26 6:00:00,1003.8,8,1
5718,2016/8/26 7:00:00,1003.8,8,1
5719,2016/8/26 8:00:00,1003.4,8,1
5720,2016/8/26 9:00:00,1003.4,8,1
5721,2016/8/26 10:00:00,1003.0,8,1
5722,2016/8/26 11:00:00,1002.5,8,1
5723,2016/8/26 12:00:00,1001.8,8,1
5724,2016/8/26 13:00:00,1001.1,8,1
5725,2016/8/26 14:00:00,1000.4,8,1
5726,2016/8/26 15:00:00,1000.1,8,1
5727,2016/8/26 16:00:00,999.8,8,1
5728,2016/8/26 17:00:00,1000.0,8,1
5729,2016/8/26 18:00:00,1000.1,8,1
5730,2016/8/26 19:00:00,1000.8,8,1
5731,2016/8/26 20:00:00,1001.4,8,1
5732,2016/8/26 21:00:00,1001.6,8,1
5733,2016/8/26 22:00:00,1001.5,8,1
5734,2016/8/26 23:00:00,1001.4,8,1
5735,2016/8/27 00:00:00,1001.3,8,1
5736,2016/8/27 1:00:00,1001.0,8,1
5737,2016/8/27 2:00:00,1001.1,8,1
5738,2016/8/27 3:00:00,1000.7,8,1
5739,2016/8/27 4:00:00,1001.1,8,1
5740,2016/8/27 5:00:00,1001.5,8,1
5741,2016/8/27 6:00:00,1001.9,8,1
5742,2016/8/27 7:00:00,1002.3,8,1
5743,2016/8/27 8:00:00,1002.6,8,1
5744,2016/8/27 9:00:00,1003.0,8,1
5745,2016/8/27 10:00:00,1003.1,8,1
5746,2016/8/27 11:00:00,1003.1,8,1
5747,2016/8/27 12:00:00,1003.2,8,1
5748,2016/8/27 13:00:00,1002.8,8,1
5749,2016/8/27 14:00:00,1002.7,8,1
5750,2016/8/27 15:00:00,1002.7,8,1
5751,2016/8/27 16:00:00,1002.8,8,1
5752,2016/8/27 17:00:00,1003.1,8,1
5753,2016/8/27 18:00:00,1003.4,8,1
5754,2016/8/27 19:00:00,1003.8,8,1
5755,2016/8/27 20:00:00,1004.1,8,1
5756,2016/8/27 21:00:00,1004.3,8,1
5757,2016/8/27 22:00:00,1004.1,8,1
5758,2016/8/27 23:00:00,1004.1,8,1
5759,2016/8/28 00:00:00,1003.9,8,1
5760,2016/8/28 1:00:00,1003.7,8,1
5761,2016/8/28 2:00:00,1003.5,8,1
5762,2016/8/28 3:00:00,1003.2,8,1
5763,2016/8/28 4:00:00,1003.1,8,1
5764,2016/8/28 5:00:00,1003.4,8,1
5765,2016/8/28 6:00:00,1003.6,8,1
5766,2016/8/28 7:00:00,1003.6,8,1
5767,2016/8/28 8:00:00,1003.3,8,1
5768,2016/8/28 9:00:00,1003.1,8,1
5769,2016/8/28 10:00:00,1002.9,8,1
5770,2016/8/28 11:00:00,1002.4,8,1
5771,2016/8/28 12:00:00,1001.7,8,1
5772,2016/8/28 13:00:00,1001.1,8,1
5773,2016/8/28 14:00:00,1000.1,8,1
5774,2016/8/28 15:00:00,999.8,8,1
5775,2016/8/28 16:00:00,999.7,8,1
5776,2016/8/28 17:00:00,999.3,8,1
5777,2016/8/28 18:00:00,999.2,8,1
5778,2016/8/28 19:00:00,999.3,8,1
5779,2016/8/28 20:00:00,999.2,8,1
5780,2016/8/28 21:00:00,998.3,8,1
5781,2016/8/28 22:00:00,998.3,8,1
5782,2016/8/28 23:00:00,997.8,8,1
5783,2016/8/29 00:00:00,997.3,8,1
5784,2016/8/29 1:00:00,996.2,8,1
5785,2016/8/29 2:00:00,995.6,8,1
5786,2016/8/29 3:00:00,995.0,8,1
5787,2016/8/29 4:00:00,994.5,8,1
5788,2016/8/29 5:00:00,994.4,8,1
5789,2016/8/29 6:00:00,994.0,8,1
5790,2016/8/29 7:00:00,993.4,8,1
5791,2016/8/29 8:00:00,993.5,8,1
5792,2016/8/29 9:00:00,993.4,8,1
5793,2016/8/29 10:00:00,992.7,8,1
5794,2016/8/29 11:00:00,991.7,8,1
5795,2016/8/29 12:00:00,991.0,8,1
5796,2016/8/29 13:00:00,990.0,8,1
5797,2016/8/29 14:00:00,989.1,8,1
5798,2016/8/29 15:00:00,988.5,8,1
5799,2016/8/29 16:00:00,988.1,8,1
5800,2016/8/29 17:00:00,987.9,8,1
5801,2016/8/29 18:00:00,988.2,8,1
5802,2016/8/29 19:00:00,988.2,8,1
5803,2016/8/29 20:00:00,987.8,8,1
5804,2016/8/29 21:00:00,987.4,8,1
5805,2016/8/29 22:00:00,986.4,8,1
5806,2016/8/29 23:00:00,985.7,8,1
5807,2016/8/30 00:00:00,985.0,8,1
5808,2016/8/30 1:00:00,983.7,8,1
5809,2016/8/30 2:00:00,983.6,8,1
5810,2016/8/30 3:00:00,983.1,8,1
5811,2016/8/30 4:00:00,982.5,8,1
5812,2016/8/30 5:00:00,982.0,8,1
5813,2016/8/30 6:00:00,981.7,8,1
5814,2016/8/30 7:00:00,980.8,8,1
5815,2016/8/30 8:00:00,980.7,8,1
5816,2016/8/30 9:00:00,980.8,8,1
5817,2016/8/30 10:00:00,980.3,8,1
5818,2016/8/30 11:00:00,980.1,8,1
5819,2016/8/30 12:00:00,979.3,8,1
5820,2016/8/30 13:00:00,979.9,8,1
5821,2016/8/30 14:00:00,979.7,8,1
5822,2016/8/30 15:00:00,980.6,8,1
5823,2016/8/30 16:00:00,981.3,8,1
5824,2016/8/30 17:00:00,982.4,8,1
5825,2016/8/30 18:00:00,983.6,8,1
5826,2016/8/30 19:00:00,985.3,8,1
5827,2016/8/30 20:00:00,986.5,8,1
5828,2016/8/30 21:00:00,987.7,8,1
5829,2016/8/30 22:00:00,988.9,8,1
5830,2016/8/30 23:00:00,990.0,8,1
5831,2016/8/31 00:00:00,991.0,8,1
5832,2016/8/31 1:00:00,991.6,8,1
5833,2016/8/31 2:00:00,992.2,8,1
5834,2016/8/31 3:00:00,992.5,8,1
5835,2016/8/31 4:00:00,993.5,8,1
5836,2016/8/31 5:00:00,994.5,8,1
5837,2016/8/31 6:00:00,995.5,8,1
5838,2016/8/31 7:00:00,996.0,8,1
5839,2016/8/31 8:00:00,996.8,8,1
5840,2016/8/31 9:00:00,997.2,8,1
5841,2016/8/31 10:00:00,997.6,8,1
5842,2016/8/31 11:00:00,997.4,8,1
5843,2016/8/31 12:00:00,997.6,8,1
5844,2016/8/31 13:00:00,997.6,8,1
5845,2016/8/31 14:00:00,997.4,8,1
5846,2016/8/31 15:00:00,997.7,8,1
5847,2016/8/31 16:00:00,998.4,8,1
5848,2016/8/31 17:00:00,998.9,8,1
5849,2016/8/31 18:00:00,999.5,8,1
5850,2016/8/31 19:00:00,1000.3,8,1
5851,2016/8/31 20:00:00,1001.2,8,1
5852,2016/8/31 21:00:00,1001.5,8,1
5853,2016/8/31 22:00:00,1001.5,8,1
5854,2016/8/31 23:00:00,1001.7,8,1
5855,2016/9/1 00:00:00,1002.1,8,1
5856,2016/9/1 1:00:00,1002.3,8,1
5857,2016/9/1 2:00:00,1002.6,8,1
5858,2016/9/1 3:00:00,1002.7,8,1
5859,2016/9/1 4:00:00,1003.2,8,1
5860,2016/9/1 5:00:00,1004.0,8,1
5861,2016/9/1 6:00:00,1004.6,8,1
5862,2016/9/1 7:00:00,1005.2,8,1
5863,2016/9/1 8:00:00,1005.6,8,1
5864,2016/9/1 9:00:00,1006.0,8,1
5865,2016/9/1 10:00:00,1005.9,8,1
5866,2016/9/1 11:00:00,1005.8,8,1
5867,2016/9/1 12:00:00,1005.6,8,1
5868,2016/9/1 13:00:00,1005.3,8,1
5869,2016/9/1 14:00:00,1005.3,8,1
5870,2016/9/1 15:00:00,1005.4,8,1
5871,2016/9/1 16:00:00,1005.6,8,1
5872,2016/9/1 17:00:00,1006.0,8,1
5873,2016/9/1 18:00:00,1006.4,8,1
5874,2016/9/1 19:00:00,1007.2,8,1
5875,2016/9/1 20:00:00,1007.8,8,1
5876,2016/9/1 21:00:00,1008.0,8,1
5877,2016/9/1 22:00:00,1008.3,8,1
5878,2016/9/1 23:00:00,1008.5,8,1
5879,2016/9/2 00:00:00,1008.5,8,1
5880,2016/9/2 1:00:00,1008.8,8,1
5881,2016/9/2 2:00:00,1008.9,8,1
5882,2016/9/2 3:00:00,1009.0,8,1
5883,2016/9/2 4:00:00,1009.0,8,1
5884,2016/9/2 5:00:00,1009.7,8,1
5885,2016/9/2 6:00:00,1010.2,8,1
5886,2016/9/2 7:00:00,1010.5,8,1
5887,2016/9/2 8:00:00,1010.5,8,1
5888,2016/9/2 9:00:00,1010.8,8,1
5889,2016/9/2 10:00:00,1010.8,8,1
5890,2016/9/2 11:00:00,1010.3,8,1
5891,2016/9/2 12:00:00,1010.0,8,1
5892,2016/9/2 13:00:00,1009.7,8,1
5893,2016/9/2 14:00:00,1009.1,8,1
5894,2016/9/2 15:00:00,1009.0,8,1
5895,2016/9/2 16:00:00,1009.2,8,1
5896,2016/9/2 17:00:00,1009.4,8,1
5897,2016/9/2 18:00:00,1009.9,8,1
5898,2016/9/2 19:00:00,1010.6,8,1
5899,2016/9/2 20:00:00,1011.2,8,1
5900,2016/9/2 21:00:00,1011.4,8,1
5901,2016/9/2 22:00:00,1011.6,8,1
5902,2016/9/2 23:00:00,1011.7,8,1
5903,2016/9/3 00:00:00,1011.7,8,1
5904,2016/9/3 1:00:00,1011.6,8,1
5905,2016/9/3 2:00:00,1011.5,8,1
5906,2016/9/3 3:00:00,1011.6,8,1
5907,2016/9/3 4:00:00,1011.7,8,1
5908,2016/9/3 5:00:00,1012.0,8,1
5909,2016/9/3 6:00:00,1012.4,8,1
5910,2016/9/3 7:00:00,1012.8,8,1
5911,2016/9/3 8:00:00,1013.0,8,1
5912,2016/9/3 9:00:00,1013.2,8,1
5913,2016/9/3 10:00:00,1012.9,8,1
5914,2016/9/3 11:00:00,1012.3,8,1
5915,2016/9/3 12:00:00,1012.0,8,1
5916,2016/9/3 13:00:00,1011.4,8,1
5917,2016/9/3 14:00:00,1011.2,8,1
5918,2016/9/3 15:00:00,1011.3,8,1
5919,2016/9/3 16:00:00,1011.6,8,1
5920,2016/9/3 17:00:00,1011.9,8,1
5921,2016/9/3 18:00:00,1012.5,8,1
5922,2016/9/3 19:00:00,1013.2,8,1
5923,2016/9/3 20:00:00,1013.6,8,1
5924,2016/9/3 21:00:00,1013.7,8,1
5925,2016/9/3 22:00:00,1013.6,8,1
5926,2016/9/3 23:00:00,1013.5,8,1
5927,2016/9/4 00:00:00,1013.3,8,1
5928,2016/9/4 1:00:00,1013.2,8,1
5929,2016/9/4 2:00:00,1013.2,8,1
5930,2016/9/4 3:00:00,1013.2,8,1
5931,2016/9/4 4:00:00,1013.3,8,1
5932,2016/9/4 5:00:00,1013.5,8,1
5933,2016/9/4 6:00:00,1013.8,8,1
5934,2016/9/4 7:00:00,1014.1,8,1
5935,2016/9/4 8:00:00,1014.1,8,1
5936,2016/9/4 9:00:00,1014.3,8,1
5937,2016/9/4 10:00:00,1014.1,8,1
5938,2016/9/4 11:00:00,1013.5,8,1
5939,2016/9/4 12:00:00,1013.0,8,1
5940,2016/9/4 13:00:00,1012.5,8,1
5941,2016/9/4 14:00:00,1012.0,8,1
5942,2016/9/4 15:00:00,1011.6,8,1
5943,2016/9/4 16:00:00,1011.6,8,1
5944,2016/9/4 17:00:00,1011.6,8,1
5945,2016/9/4 18:00:00,1011.9,8,1
5946,2016/9/4 19:00:00,1012.4,8,1
5947,2016/9/4 20:00:00,1012.9,8,1
5948,2016/9/4 21:00:00,1013.3,8,1
5949,2016/9/4 22:00:00,1013.2,8,1
5950,2016/9/4 23:00:00,1012.9,8,1
5951,2016/9/5 00:00:00,1012.9,8,1
5952,2016/9/5 1:00:00,1012.4,8,1
5953,2016/9/5 2:00:00,1012.3,8,1
5954,2016/9/5 3:00:00,1012.4,8,1
5955,2016/9/5 4:00:00,1012.2,8,1
5956,2016/9/5 5:00:00,1012.2,8,1
5957,2016/9/5 6:00:00,1012.1,8,1
5958,2016/9/5 7:00:00,1012.4,8,1
5959,2016/9/5 8:00:00,1012.0,8,1
5960,2016/9/5 9:00:00,1012.3,8,1
5961,2016/9/5 10:00:00,1011.8,8,1
5962,2016/9/5 11:00:00,1011.3,8,1
5963,2016/9/5 12:00:00,1010.6,8,1
5964,2016/9/5 13:00:00,1010.0,8,1
5965,2016/9/5 14:00:00,1009.6,8,1
5966,2016/9/5 15:00:00,1009.6,8,1
5967,2016/9/5 16:00:00,1009.4,8,1
5968,2016/9/5 17:00:00,1009.4,8,1
5969,2016/9/5 18:00:00,1009.7,8,1
5970,2016/9/5 19:00:00,1009.9,8,1
